index,address,subway_station,subway_station.1,subway_station.2,police,police.1,police.2,primary_school,primary_school.1,primary_school.2,university,university.1,university.2,library,library.1,library.2,night_club,night_club.1,night_club.2,shopping_mall,shopping_mall.1,shopping_mall.2,supermarket,supermarket.1,supermarket.2,bus_station,bus_station.1,bus_station.2,park,park.1,park.2,church,church.1,church.2,hospital,hospital.1,hospital.2,latitude,longitude,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label
54,臺北市北投區同德街２０號５樓,0.0,0.0,4.0,0.0,1.0,11.0,0.0,2.0,20.0,1.0,4.0,47.0,0.0,5.0,24.0,0.0,1.0,8.0,0.0,2.0,11.0,4.0,11.0,50.0,0.0,0.0,25.0,9.0,21.0,60.0,3.0,8.0,60.0,1.0,34.0,60.0,25.1248863,121.5279168,2020-04-10,31200000,202942,2011-11-14,4,7.0,175.02,4,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,3070 days,8.0,2,2,1,3,3,3,0,0
55,臺北市士林區葫蘆街２３巷８號３樓,0.0,0.0,0.0,1.0,2.0,6.0,0.0,3.0,6.0,0.0,0.0,3.0,1.0,3.0,6.0,0.0,1.0,5.0,2.0,5.0,9.0,0.0,3.0,15.0,2.0,4.0,6.0,6.0,22.0,40.0,3.0,10.0,19.0,0.0,4.0,7.0,25.0793603,121.5100712,2020-04-23,5900000,104425,1972-12-07,1,4.0,56.5,2,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17304 days,47.0,2,0,2,1,1,1,2,1
56,臺北市北投區公館路308巷6號4樓,1.0,2.0,7.0,0.0,0.0,10.0,1.0,2.0,19.0,1.0,21.0,32.0,1.0,3.0,17.0,0.0,3.0,12.0,0.0,2.0,4.0,2.0,12.0,47.0,4.0,10.0,31.0,17.0,32.0,60.0,1.0,12.0,58.0,0.0,2.0,60.0,25.1247409,121.5061792,2020-04-21,14500000,123457,1981-02-03,2,5.0,117.45,3,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14322 days,39.0,2,0,1,1,1,1,2,1
57,臺北市大安區敦化南路一段１６１巷４０號５樓,1.0,4.0,6.0,0.0,5.0,9.0,0.0,9.0,12.0,3.0,9.0,20.0,0.0,15.0,25.0,18.0,30.0,45.0,13.0,29.0,41.0,6.0,20.0,38.0,8.0,26.0,47.0,6.0,30.0,57.0,18.0,47.0,60.0,27.0,60.0,60.0,25.043396,121.5510607,2020-03-31,62700000,265892,1977-06-28,3,7.0,235.81,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,15617 days,42.0,1,3,3,0,0,0,0,0
59,臺北市信義區永吉路１２０巷５０弄１９號２樓,1.0,3.0,7.0,0.0,4.0,9.0,3.0,6.0,11.0,2.0,7.0,11.0,3.0,10.0,15.0,1.0,17.0,30.0,4.0,25.0,42.0,3.0,19.0,32.0,7.0,21.0,33.0,10.0,40.0,60.0,10.0,29.0,54.0,7.0,19.0,32.0,25.0442065,121.5696759,2020-04-09,18000000,174419,1970-06-01,4,4.0,103.2,3,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,18210 days,49.0,0,2,3,3,3,3,2,0
60,臺北市松山區八德路三段１５５巷２６弄１４號,1.0,3.0,5.0,2.0,7.0,9.0,3.0,8.0,11.0,2.0,7.0,18.0,6.0,15.0,23.0,3.0,16.0,37.0,3.0,14.0,37.0,6.0,21.0,35.0,2.0,12.0,36.0,9.0,36.0,60.0,19.0,46.0,60.0,13.0,57.0,60.0,25.0493872,121.5560684,2020-04-05,26700000,196511,1982-03-13,2,5.0,135.87,5,3,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13903 days,38.0,0,1,3,3,3,3,2,0
61,臺北市信義區忠孝東路四段553巷6弄15號3樓,1.0,2.0,7.0,1.0,1.0,7.0,0.0,3.0,9.0,2.0,7.0,15.0,5.0,11.0,19.0,2.0,20.0,41.0,9.0,35.0,45.0,2.0,17.0,32.0,7.0,21.0,31.0,6.0,30.0,59.0,4.0,31.0,60.0,2.0,25.0,60.0,25.0423958,121.5634357,2020-04-22,1530000,205645,1970-09-22,2,4.0,7.44,4,1,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,18110 days,49.0,2,2,3,3,3,3,2,0
62,臺北市中山區長春路１９５號８樓之１,0.0,4.0,4.0,1.0,2.0,7.0,2.0,5.0,10.0,21.0,30.0,40.0,2.0,9.0,16.0,5.0,22.0,59.0,1.0,9.0,35.0,4.0,19.0,38.0,9.0,37.0,55.0,19.0,51.0,60.0,12.0,41.0,60.0,4.0,46.0,60.0,25.0549149,121.538119,2020-03-23,60000000,264589,2010-03-24,2,14.0,240.55,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,3652 days,9.0,0,1,3,0,0,0,0,0
63,臺北市中山區錦州街１５９號１０樓之９,2.0,4.0,6.0,1.0,3.0,6.0,2.0,6.0,8.0,2.0,11.0,42.0,4.0,11.0,15.0,18.0,57.0,60.0,6.0,14.0,33.0,8.0,23.0,39.0,8.0,25.0,38.0,10.0,49.0,60.0,12.0,42.0,60.0,13.0,50.0,60.0,25.0604579,121.529948,2020-03-19,14600000,182432,1980-04-21,4,12.0,80.03,3,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,14577 days,39.0,0,3,3,3,3,3,2,0
64,臺北市大安區羅斯福路二段８１巷１１之１號,1.0,3.0,4.0,0.0,2.0,11.0,3.0,11.0,15.0,10.0,22.0,30.0,3.0,18.0,30.0,0.0,3.0,6.0,2.0,11.0,14.0,8.0,18.0,28.0,5.0,19.0,34.0,15.0,51.0,60.0,21.0,59.0,60.0,9.0,29.0,44.0,25.0257543,121.5244308,2020-03-06,9800000,77544,1984-08-21,2,5.0,126.38,3,1,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12981 days,35.0,0,1,1,1,1,1,2,1
65,臺北市大安區和平東路三段228巷53號3樓,1.0,2.0,16.0,1.0,2.0,28.0,1.0,2.0,39.0,1.0,28.0,60.0,1.0,8.0,60.0,3.0,6.0,60.0,1.0,4.0,60.0,5.0,16.0,60.0,4.0,12.0,60.0,9.0,32.0,60.0,8.0,26.0,60.0,1.0,6.0,60.0,25.0203529,121.5529364,2020-03-21,21700000,197076,1983-05-30,4,7.0,110.11,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13445 days,36.0,2,0,0,3,3,3,2,0
66,臺北市大安區大安路一段202號四樓之11,1.0,4.0,6.0,1.0,4.0,7.0,1.0,9.0,14.0,2.0,12.0,29.0,3.0,11.0,19.0,4.0,29.0,36.0,2.0,22.0,33.0,4.0,23.0,44.0,9.0,34.0,50.0,8.0,36.0,60.0,13.0,41.0,60.0,39.0,60.0,60.0,25.0349654,121.5458993,2020-04-11,13050000,377604,2008-10-28,4,12.0,34.56,1,1,1,Reinforced Concrete,Studio,2020,4183 days,11.0,1,3,3,2,2,2,2,2
67,臺北市大安區安和路二段２２７巷２２號八樓,1.0,3.0,16.0,0.0,5.0,25.0,0.0,7.0,42.0,5.0,28.0,60.0,1.0,10.0,60.0,3.0,9.0,60.0,1.0,6.0,60.0,11.0,27.0,60.0,6.0,17.0,60.0,9.0,35.0,60.0,17.0,44.0,60.0,3.0,19.0,60.0,25.0251497,121.5510597,2020-04-07,87500000,267854,2008-10-09,4,13.0,326.67,2,2,3,Steel Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4198 days,11.0,0,1,0,0,0,0,1,0
68,臺北市大安區瑞安街６１巷１弄１２號３樓,2.0,3.0,18.0,1.0,2.0,30.0,4.0,10.0,42.0,3.0,34.0,60.0,6.0,16.0,60.0,1.0,6.0,60.0,3.0,6.0,60.0,6.0,22.0,60.0,8.0,22.0,60.0,11.0,42.0,60.0,11.0,42.0,60.0,8.0,35.0,60.0,25.0290371,121.5427206,2020-04-15,25000000,178368,1979-10-24,2,7.0,140.16,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,14784 days,40.0,0,1,0,3,3,3,0,0
69,臺北市大安區忠孝東路四段51號十樓之1,1.0,3.0,8.0,1.0,3.0,13.0,1.0,8.0,14.0,2.0,13.0,30.0,3.0,9.0,19.0,12.0,35.0,43.0,19.0,29.0,37.0,8.0,19.0,37.0,12.0,30.0,56.0,9.0,29.0,52.0,10.0,60.0,60.0,46.0,60.0,60.0,25.0418045,121.5454299,2020-04-10,17100000,331974,1969-07-31,2,11.0,51.51,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,18516 days,50.0,1,3,3,2,2,2,2,2
70,臺北市大安區永康街２３巷１０之１號二樓,1.0,3.0,6.0,0.0,5.0,6.0,3.0,7.0,16.0,7.0,21.0,39.0,5.0,18.0,34.0,0.0,0.0,4.0,9.0,13.0,15.0,9.0,18.0,32.0,8.0,23.0,41.0,13.0,44.0,60.0,13.0,51.0,60.0,9.0,21.0,51.0,25.0317849,121.530277,2020-02-18,25000000,262936,1976-07-23,2,4.0,95.08,0,0,0,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15915 days,43.0,0,1,1,0,0,0,2,0
71,臺北市大安區潮州街60巷10弄2號3樓之3,1.0,3.0,4.0,0.0,4.0,12.0,1.0,10.0,17.0,10.0,24.0,26.0,3.0,23.0,34.0,0.0,4.0,6.0,1.0,12.0,14.0,7.0,20.0,27.0,6.0,24.0,38.0,8.0,51.0,60.0,22.0,57.0,60.0,17.0,33.0,40.0,25.0280202,121.5235302,2020-04-22,10160000,310894,2007-04-24,3,6.0,32.68,1,0,1,Reinforced Concrete,Studio,2020,4747 days,12.0,0,1,1,2,2,2,2,2
72,臺北市北投區行義路140巷23號3樓,0.0,0.0,3.0,0.0,1.0,8.0,0.0,0.0,18.0,0.0,1.0,45.0,0.0,3.0,22.0,0.0,1.0,6.0,0.0,0.0,7.0,2.0,6.0,46.0,0.0,0.0,17.0,3.0,19.0,60.0,0.0,6.0,59.0,0.0,1.0,60.0,25.129593,121.528784,2020-04-20,14800000,97420,1985-10-23,4,5.0,151.92,4,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12598 days,34.0,2,0,1,1,1,1,0,1
73,臺北市北投區溫泉路65巷16號十一樓之2,1.0,2.0,6.0,3.0,3.0,7.0,2.0,7.0,16.0,1.0,2.0,30.0,1.0,4.0,14.0,2.0,4.0,9.0,0.0,0.0,3.0,3.0,13.0,31.0,0.0,6.0,29.0,15.0,39.0,60.0,8.0,21.0,37.0,5.0,22.0,60.0,25.1360037,121.5050939,2020-04-12,4250000,129534,1978-01-04,2,12.0,32.81,1,1,1,Reinforced Concrete,Studio,2020,15439 days,42.0,2,2,2,1,1,1,2,1
74,臺北市士林區天母西路２２巷６弄１號五樓,0.0,0.0,4.0,0.0,1.0,11.0,2.0,6.0,22.0,0.0,8.0,54.0,2.0,11.0,27.0,0.0,3.0,8.0,0.0,4.0,12.0,4.0,21.0,52.0,0.0,1.0,32.0,7.0,32.0,60.0,4.0,19.0,60.0,26.0,60.0,60.0,25.1178281,121.5270857,2020-04-27,14980000,135996,1978-05-06,4,5.0,110.15,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15332 days,41.0,1,2,1,1,1,1,2,1
75,臺北市北投區裕民二路6號8樓,1.0,2.0,6.0,3.0,7.0,11.0,3.0,5.0,22.0,8.0,24.0,35.0,5.0,11.0,26.0,3.0,4.0,11.0,1.0,2.0,13.0,4.0,15.0,58.0,6.0,9.0,44.0,5.0,23.0,60.0,6.0,21.0,60.0,13.0,60.0,60.0,25.1163613,121.517061,2020-03-19,21000000,189959,1986-10-23,2,8.0,110.55,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,12201 days,33.0,0,2,1,3,3,3,2,0
76,臺北市士林區至誠路二段120巷12號,1.0,2.0,5.0,0.0,1.0,15.0,2.0,6.0,22.0,1.0,2.0,52.0,0.0,3.0,31.0,1.0,2.0,16.0,2.0,4.0,23.0,5.0,10.0,59.0,10.0,19.0,41.0,7.0,35.0,60.0,8.0,33.0,60.0,1.0,56.0,60.0,25.1016726,121.5269091,2020-03-27,14800000,234958,1971-08-19,2,2.0,62.99,2,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,17753 days,48.0,2,2,1,0,0,0,2,0
77,臺北市北投區中山路２８之９號三樓,0.0,1.0,6.0,0.0,1.0,7.0,0.0,3.0,17.0,1.0,1.0,32.0,1.0,1.0,15.0,0.0,2.0,10.0,0.0,0.0,3.0,0.0,4.0,33.0,1.0,1.0,28.0,10.0,29.0,60.0,4.0,14.0,39.0,8.0,14.0,60.0,25.1372079,121.5104059,2020-04-26,3700000,79094,1981-12-31,5,8.0,46.78,1,1,1,Reinforced Concrete,Studio,2020,13996 days,38.0,2,0,2,1,1,1,2,1
78,臺北市南港區成福路191號十七樓,0.0,1.0,7.0,0.0,1.0,20.0,1.0,7.0,20.0,1.0,1.0,30.0,1.0,5.0,26.0,2.0,4.0,33.0,0.0,1.0,54.0,1.0,11.0,45.0,0.0,4.0,47.0,14.0,36.0,60.0,5.0,17.0,60.0,0.0,16.0,44.0,25.040799,121.588694,2020-03-19,50000000,160694,1995-11-29,2,18.0,311.15,4,2,4,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,8877 days,24.0,2,0,3,3,3,3,1,1
79,臺北市信義區松山路２０７巷４弄４號三樓,2.0,3.0,4.0,1.0,4.0,5.0,1.0,9.0,15.0,0.0,3.0,6.0,2.0,10.0,14.0,6.0,11.0,18.0,3.0,7.0,16.0,7.0,19.0,27.0,7.0,16.0,23.0,15.0,45.0,60.0,9.0,39.0,52.0,8.0,32.0,36.0,25.044945,121.578114,2020-04-15,16400000,145030,1969-12-10,3,4.0,113.08,3,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,18389 days,50.0,0,2,2,1,1,1,2,1
80,臺北市松山區南京東路五段２３９號７樓之３,1.0,1.0,4.0,0.0,4.0,9.0,1.0,6.0,10.0,4.0,8.0,10.0,1.0,7.0,15.0,6.0,8.0,14.0,0.0,9.0,16.0,8.0,22.0,32.0,3.0,9.0,22.0,8.0,32.0,60.0,11.0,37.0,60.0,7.0,32.0,44.0,25.051652,121.564802,2020-03-25,12000000,216450,2009-03-31,2,18.0,55.44,1,1,1,Reinforced Concrete,Studio,2020,4012 days,10.0,0,2,2,0,0,0,2,0
81,臺北市信義區福德街20號2樓,0.0,2.0,3.0,1.0,5.0,12.0,0.0,7.0,9.0,2.0,3.0,5.0,2.0,11.0,11.0,2.0,8.0,14.0,0.0,0.0,14.0,6.0,11.0,21.0,0.0,5.0,14.0,9.0,39.0,56.0,9.0,24.0,31.0,3.0,14.0,31.0,25.0365009,121.579392,2020-04-09,26000000,181084,1990-07-05,3,7.0,143.58,4,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,10871 days,29.0,2,0,2,3,3,3,0,0
83,臺北市信義區虎林街50巷16號3樓,1.0,3.0,4.0,2.0,4.0,5.0,3.0,8.0,10.0,0.0,3.0,7.0,4.0,9.0,12.0,2.0,15.0,21.0,6.0,7.0,17.0,6.0,19.0,28.0,9.0,19.0,24.0,13.0,45.0,60.0,5.0,38.0,53.0,5.0,31.0,40.0,25.0470058,121.5761605,2020-04-18,17500000,160846,1985-04-11,2,5.0,108.8,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,12791 days,35.0,0,2,2,3,3,3,2,1
84,臺北市內湖區內湖路三段６０巷３３號四樓,0.0,1.0,6.0,0.0,4.0,11.0,1.0,3.0,14.0,0.0,9.0,34.0,0.0,2.0,11.0,1.0,3.0,6.0,0.0,1.0,10.0,1.0,9.0,35.0,2.0,9.0,36.0,7.0,24.0,60.0,2.0,13.0,50.0,1.0,12.0,60.0,25.0884014,121.5931237,2020-04-24,42000000,187673,2017-04-07,2,19.0,257.68,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1113 days,3.0,2,0,1,3,3,3,0,0
85,臺北市內湖區康樂街186巷34之2號12樓之1,0.0,0.0,6.0,0.0,1.0,13.0,0.0,0.0,16.0,0.0,0.0,13.0,0.0,1.0,10.0,0.0,0.0,6.0,1.0,2.0,11.0,1.0,5.0,47.0,0.0,4.0,44.0,4.0,15.0,60.0,0.0,2.0,49.0,0.0,1.0,52.0,25.077457,121.6205772,2020-03-29,22980000,127158,2006-11-20,2,12.0,180.71,4,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4878 days,13.0,2,0,1,1,1,1,0,1
86,臺北市內湖區陽光街１６１巷１２之２５號四樓,1.0,1.0,9.0,0.0,2.0,18.0,0.0,2.0,26.0,0.0,10.0,34.0,0.0,5.0,19.0,1.0,2.0,10.0,0.0,5.0,35.0,2.0,12.0,60.0,4.0,9.0,55.0,4.0,21.0,60.0,3.0,19.0,60.0,1.0,33.0,60.0,25.0743836,121.5854815,2020-01-18,25650000,199192,2019-07-16,3,5.0,123.75,3,1,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,186 days,0.0,2,2,1,3,3,3,2,0
87,臺北市中山區吉林路４０７巷１號五樓,0.0,2.0,4.0,0.0,3.0,5.0,1.0,5.0,7.0,2.0,16.0,21.0,3.0,8.0,11.0,2.0,29.0,47.0,0.0,11.0,16.0,6.0,27.0,32.0,4.0,17.0,27.0,12.0,40.0,60.0,7.0,30.0,42.0,3.0,32.0,52.0,25.066167,121.5306192,2020-04-04,25000000,193723,1984-01-31,1,7.0,129.05,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13213 days,36.0,2,1,3,3,3,3,2,0
88,臺北市內湖區成功路三段１７４巷１７弄１３號六樓,1.0,2.0,7.0,1.0,3.0,16.0,2.0,2.0,18.0,9.0,9.0,34.0,0.0,1.0,12.0,2.0,5.0,6.0,1.0,1.0,22.0,5.0,9.0,50.0,7.0,13.0,41.0,6.0,24.0,60.0,9.0,17.0,56.0,11.0,13.0,60.0,25.081541,121.590788,2020-04-06,24200000,170363,1989-12-06,2,12.0,142.05,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,11079 days,30.0,0,0,1,3,3,3,0,1
89,臺北市中山區農安街247號5樓,0.0,2.0,3.0,1.0,2.0,4.0,0.0,6.0,8.0,0.0,5.0,28.0,4.0,9.0,10.0,0.0,12.0,47.0,2.0,9.0,14.0,15.0,27.0,35.0,10.0,19.0,31.0,7.0,35.0,60.0,5.0,25.0,44.0,4.0,29.0,49.0,25.0646704,121.5347331,2020-04-24,16000000,125549,1984-03-12,2,7.0,127.44,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13192 days,36.0,0,2,3,1,1,1,2,1
90,臺北市中山區南京東路一段１３２巷１８號六樓,0.0,4.0,8.0,3.0,16.0,22.0,2.0,4.0,9.0,1.0,9.0,39.0,1.0,18.0,28.0,51.0,60.0,60.0,3.0,34.0,59.0,3.0,12.0,29.0,5.0,38.0,55.0,6.0,41.0,60.0,9.0,52.0,60.0,9.0,45.0,60.0,25.0509994,121.5269224,2020-05-04,17580000,186051,2012-01-09,2,9.0,94.48,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,3038 days,8.0,3,3,3,3,3,3,2,0
91,臺北市中山區農安街125巷33號4樓,0.0,2.0,5.0,0.0,4.0,5.0,3.0,4.0,7.0,2.0,18.0,21.0,3.0,8.0,11.0,5.0,33.0,53.0,0.0,10.0,15.0,8.0,26.0,33.0,4.0,17.0,30.0,11.0,42.0,60.0,8.0,31.0,42.0,8.0,34.0,51.0,25.0659741,121.5299636,2020-03-08,10900000,164379,1969-03-20,2,4.0,66.31,2,2,1,Reinforced Brick,Apartment (Below 5F without Elevator),2020,18616 days,50.0,0,1,3,3,3,3,2,1
92,臺北市內湖區陽光街１６１巷１２之２９號五樓,1.0,1.0,9.0,0.0,2.0,18.0,0.0,2.0,26.0,0.0,10.0,34.0,0.0,5.0,19.0,1.0,2.0,10.0,0.0,5.0,35.0,2.0,12.0,60.0,4.0,9.0,55.0,4.0,21.0,60.0,3.0,19.0,60.0,1.0,33.0,60.0,25.0743836,121.5854815,2019-12-25,9580000,226317,2019-07-16,2,5.0,42.33,1,1,1,Reinforced Concrete,Studio,2019,162 days,0.0,2,2,1,0,0,0,2,0
93,臺北市內湖區陽光街１６１巷１２之１６號五樓,1.0,1.0,9.0,0.0,2.0,18.0,0.0,2.0,26.0,0.0,10.0,34.0,0.0,5.0,19.0,1.0,2.0,10.0,0.0,5.0,35.0,2.0,12.0,60.0,4.0,9.0,55.0,4.0,21.0,60.0,3.0,19.0,60.0,1.0,33.0,60.0,25.0743836,121.5854815,2020-01-06,10450000,243193,2019-07-16,2,5.0,42.97,1,1,1,Reinforced Concrete,Studio,2020,174 days,0.0,2,2,1,0,0,0,2,0
94,臺北市中山區長春路380號16樓,1.0,3.0,6.0,0.0,8.0,8.0,0.0,8.0,11.0,23.0,32.0,34.0,3.0,14.0,22.0,5.0,16.0,29.0,2.0,24.0,29.0,4.0,19.0,33.0,7.0,30.0,57.0,20.0,50.0,60.0,9.0,45.0,60.0,9.0,43.0,60.0,25.0544586,121.5433225,2020-04-22,26400000,192154,1996-07-10,4,16.0,137.39,3,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,8687 days,23.0,0,1,3,3,3,3,0,0
95,臺北市內湖區星雲街210巷30號6樓,1.0,2.0,6.0,2.0,4.0,18.0,1.0,4.0,19.0,1.0,1.0,32.0,0.0,0.0,10.0,2.0,4.0,6.0,0.0,1.0,13.0,2.0,9.0,53.0,3.0,11.0,44.0,8.0,28.0,60.0,6.0,14.0,59.0,3.0,14.0,60.0,25.0810142,121.5970985,2020-04-08,33000000,219853,2013-09-11,3,7.0,150.1,2,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,2401 days,6.0,2,0,1,0,0,0,0,0
96,臺北市內湖區內湖路一段659號17樓之2,1.0,3.0,7.0,1.0,3.0,12.0,3.0,4.0,21.0,7.0,8.0,39.0,1.0,1.0,14.0,0.0,0.0,8.0,2.0,5.0,32.0,8.0,15.0,60.0,6.0,14.0,42.0,8.0,28.0,60.0,10.0,20.0,60.0,6.0,11.0,60.0,25.0802995,121.5753256,2020-04-03,28000000,255381,2010-11-23,2,18.0,109.64,3,2,2,Other,Residential Apartment/Condo (11F+ with elevators),2020,3419 days,9.0,0,0,1,0,0,0,2,0
97,臺北市中山區林森北路４８３號二樓之２,1.0,4.0,8.0,1.0,2.0,16.0,3.0,6.0,12.0,4.0,20.0,26.0,3.0,12.0,20.0,34.0,55.0,60.0,6.0,15.0,31.0,9.0,20.0,31.0,2.0,22.0,45.0,11.0,45.0,60.0,12.0,42.0,60.0,27.0,50.0,60.0,25.0611266,121.5260656,2022-01-19,9380000,194929,2003-01-22,2,14.0,48.12,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2022,6937 days,18.0,3,3,3,3,3,3,2,0
98,臺北市大同區延平北路二段238號十一樓之1,1.0,3.0,7.0,8.0,14.0,17.0,3.0,10.0,12.0,2.0,4.0,16.0,6.0,13.0,21.0,3.0,9.0,20.0,4.0,19.0,39.0,4.0,14.0,26.0,3.0,12.0,28.0,6.0,27.0,45.0,8.0,24.0,43.0,6.0,25.0,45.0,25.0599019,121.511294,2020-04-29,9900000,136064,1983-06-24,2,11.0,72.76,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,13459 days,36.0,0,2,2,1,1,1,2,1
99,臺北市大同區貴德街８３號九樓,0.0,2.0,6.0,3.0,12.0,19.0,0.0,7.0,14.0,0.0,2.0,11.0,6.0,12.0,22.0,2.0,8.0,23.0,7.0,23.0,41.0,6.0,14.0,24.0,1.0,11.0,41.0,6.0,24.0,42.0,4.0,16.0,29.0,4.0,19.0,36.0,25.056465,121.508445,2020-03-29,28000000,148329,2007-06-28,5,11.0,188.77,2,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,4658 days,12.0,2,2,2,3,3,3,0,1
100,臺北市萬華區青年路70號2樓,0.0,0.0,0.0,2.0,7.0,7.0,5.0,9.0,14.0,0.0,1.0,3.0,2.0,5.0,11.0,0.0,3.0,6.0,0.0,0.0,3.0,4.0,18.0,24.0,2.0,5.0,14.0,10.0,26.0,60.0,7.0,24.0,33.0,1.0,11.0,14.0,25.0231837,121.5025419,2020-04-02,4850000,154262,1975-04-03,3,5.0,31.44,0,1,1,Reinforced Concrete,Studio,2020,16436 days,45.0,2,0,2,3,3,3,2,1
101,臺北市大同區延平北路三段５號三樓之１,1.0,2.0,5.0,6.0,12.0,16.0,4.0,9.0,14.0,1.0,5.0,22.0,4.0,12.0,18.0,3.0,10.0,16.0,1.0,11.0,24.0,0.0,10.0,28.0,5.0,14.0,30.0,5.0,21.0,47.0,7.0,29.0,47.0,4.0,17.0,38.0,25.063546,121.511289,2020-03-03,26200000,223486,2019-06-25,2,19.0,141.36,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,252 days,0.0,2,2,2,0,0,0,0,0
102,臺北市大同區南京西路216號8樓之2,1.0,5.0,8.0,1.0,25.0,33.0,3.0,4.0,12.0,4.0,21.0,32.0,5.0,21.0,31.0,5.0,50.0,60.0,26.0,56.0,60.0,7.0,17.0,24.0,8.0,38.0,54.0,8.0,36.0,58.0,10.0,45.0,60.0,7.0,55.0,60.0,25.053367,121.5166479,2020-04-13,45800000,202377,2014-03-17,2,14.0,226.31,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,2219 days,6.0,0,3,3,3,3,3,0,0
103,臺北市大同區民權西路279號8樓之6,1.0,2.0,4.0,4.0,12.0,15.0,4.0,8.0,14.0,1.0,3.0,14.0,2.0,12.0,19.0,3.0,10.0,18.0,0.0,11.0,20.0,0.0,15.0,30.0,3.0,16.0,24.0,2.0,19.0,49.0,2.0,25.0,41.0,2.0,15.0,30.0,25.0634516,121.5095819,2020-04-19,6350000,162114,2004-10-29,4,11.0,39.17,1,1,1,Reinforced Concrete,Studio,2020,5651 days,15.0,2,2,2,3,3,3,2,1
104,臺北市文山區木柵路三段49巷1號四樓,0.0,0.0,7.0,1.0,2.0,14.0,3.0,6.0,24.0,3.0,13.0,45.0,3.0,7.0,30.0,0.0,1.0,4.0,0.0,0.0,4.0,4.0,11.0,36.0,3.0,3.0,46.0,6.0,32.0,60.0,8.0,27.0,60.0,2.0,6.0,31.0,24.988797,121.565993,2020-04-24,11000000,114191,1974-03-04,2,4.0,96.33,4,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16853 days,46.0,2,0,1,1,1,1,2,1
106,臺北市中正區博愛路２２３號七樓,1.0,3.0,5.0,7.0,12.0,24.0,2.0,6.0,12.0,2.0,13.0,30.0,7.0,27.0,44.0,0.0,7.0,23.0,0.0,5.0,27.0,1.0,18.0,33.0,5.0,39.0,52.0,27.0,43.0,60.0,3.0,27.0,56.0,2.0,25.0,60.0,25.03382,121.5109262,2018-11-30,494800000,786734,2013-10-04,2,12.0,859.49,0,0,0,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2018,1883 days,5.0,0,1,1,2,2,2,1,2
