,subway_station_500m,subway_station_1000m,subway_station_3000m,police_500m,police_1000m,police_3000m,primary_school_500m,primary_school_1000m,primary_school_3000m,university_500m,university_1000m,university_3000m,library_500m,library_1000m,library_3000m,night_club_500m,night_club_1000m,night_club_3000m,shopping_mall_500m,shopping_mall_1000m,shopping_mall_3000m,supermarket_500m,supermarket_1000m,supermarket_3000m,bus_station_500m,bus_station_1000m,bus_station_3000m,park_500m,park_1000m,park_3000m,church_500m,church_1000m,church_3000m,hospital_500m,hospital_1000m,hospital_3000m,Transaction Date,Total Cost(NTD),Cost per Sqaure Meter,Building Completion Date,Transacted Floor,Total Floor,Total Area Transacted (Sqaure Meter),Bed Rooms,Living/Dining Rooms,Bathrooms,Main construction Method,Type of Building,transaction year,time delta,time delta year,500_label,1km_label,3km_label,500_price_label,1km_price_label,3km_price_label,house_no_price_label,house_price_label,latitude,longitude,geometry,TOWNCODE,TOWNNAME,VILLNAME,VILLENG,TOWNNAME_EN,COUNTYNAME,TTL_INCOME,AVG,MEDIAN,QUANTILE1,QUANTILE3,STD,VAR,edu_age_15up_total,edu_doctor,edu_master,edu_undergrad,edu_cc,edu_senior,edu_junior,edu_primary
2447,0.0,2.0,8.0,1.0,2.0,20.0,0.0,4.0,22.0,4.0,8.0,36.0,1.0,1.0,17.0,0.0,1.0,16.0,2.0,4.0,38.0,4.0,12.0,60.0,4.0,13.0,54.0,6.0,27.0,60.0,9.0,20.0,60.0,5.0,11.0,60.0,2020-04-13,15770000,157370,1980-10-13,2,5.0,100.21,2,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14427 days,39.0,2,0,1,3,3,3,2,1,25.0759241,121.5775554,POINT (121.5775554 25.0759241),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2448,0.0,2.0,9.0,1.0,2.0,20.0,0.0,4.0,22.0,5.0,8.0,36.0,1.0,1.0,18.0,0.0,1.0,17.0,3.0,4.0,38.0,3.0,12.0,60.0,5.0,13.0,56.0,5.0,26.0,60.0,7.0,19.0,60.0,5.0,11.0,60.0,2020-04-29,15500000,139703,1984-05-02,4,5.0,110.95,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13146 days,35.0,2,0,1,1,1,1,2,1,25.0756038,121.5770228,POINT (121.5770228 25.0756038),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2449,1.0,2.0,8.0,1.0,2.0,15.0,0.0,4.0,21.0,6.0,8.0,34.0,1.0,1.0,14.0,0.0,1.0,13.0,2.0,4.0,34.0,5.0,13.0,60.0,7.0,12.0,51.0,6.0,28.0,60.0,9.0,20.0,60.0,5.0,12.0,60.0,2020-06-03,15100000,177272,1995-10-26,5,7.0,85.18,3,2,1,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,8987 days,24.0,0,0,1,3,3,3,2,0,25.0771178,121.5763093,POINT (121.5763093 25.0771178),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2450,1.0,2.0,9.0,1.0,2.0,16.0,0.0,4.0,22.0,5.0,8.0,35.0,1.0,1.0,15.0,0.0,1.0,16.0,3.0,4.0,36.0,3.0,12.0,60.0,7.0,12.0,54.0,6.0,27.0,60.0,9.0,19.0,60.0,5.0,12.0,60.0,2020-05-20,16620000,151504,1982-04-28,3,5.0,109.7,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13902 days,38.0,0,0,1,3,3,3,2,1,25.0765559,121.576081,POINT (121.576081 25.0765559),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2451,1.0,2.0,7.0,1.0,2.0,19.0,1.0,4.0,21.0,4.0,8.0,34.0,1.0,1.0,14.0,0.0,1.0,12.0,1.0,4.0,34.0,6.0,12.0,60.0,6.0,12.0,48.0,8.0,25.0,60.0,11.0,20.0,60.0,5.0,11.0,60.0,2020-05-17,8000000,193658,1993-02-13,3,5.0,41.31,1,1,1,Reinforced Concrete,Studio,2020,9955 days,27.0,0,0,1,3,3,3,2,0,25.0768152,121.5778135,POINT (121.5778135 25.0768152),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2452,1.0,2.0,6.0,1.0,2.0,15.0,1.0,4.0,20.0,5.0,9.0,34.0,1.0,2.0,13.0,0.0,1.0,8.0,2.0,4.0,33.0,6.0,13.0,60.0,6.0,12.0,44.0,7.0,26.0,60.0,9.0,20.0,60.0,5.0,12.0,60.0,2020-06-06,11770000,227836,1997-03-19,9,12.0,51.66,1,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,8480 days,23.0,0,0,1,0,0,0,2,0,25.0781262,121.5776383,POINT (121.5776383 25.0781262),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2453,1.0,2.0,8.0,1.0,2.0,15.0,0.0,4.0,22.0,6.0,8.0,34.0,1.0,1.0,15.0,0.0,1.0,12.0,2.0,5.0,34.0,4.0,13.0,60.0,7.0,12.0,51.0,6.0,26.0,60.0,8.0,20.0,60.0,5.0,12.0,60.0,2020-06-17,13700000,134989,1980-09-12,2,5.0,101.49,3,1,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14523 days,39.0,0,0,1,1,1,1,2,1,25.0773022,121.5757633,POINT (121.5757633 25.0773022),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2454,0.0,2.0,8.0,1.0,2.0,20.0,0.0,4.0,22.0,5.0,8.0,36.0,1.0,1.0,16.0,0.0,1.0,16.0,3.0,4.0,38.0,3.0,12.0,60.0,4.0,12.0,56.0,5.0,27.0,60.0,8.0,19.0,60.0,5.0,11.0,60.0,2020-06-05,17000000,155450,1984-05-02,4,5.0,109.36,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13183 days,36.0,2,0,1,3,3,3,2,1,25.0758087,121.5769925,POINT (121.5769925 25.0758087),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2455,0.0,2.0,8.0,1.0,2.0,20.0,0.0,4.0,22.0,4.0,8.0,36.0,1.0,1.0,17.0,0.0,1.0,16.0,2.0,4.0,38.0,4.0,12.0,60.0,4.0,12.0,56.0,6.0,27.0,60.0,9.0,20.0,60.0,5.0,11.0,60.0,2020-06-24,14950000,132924,1983-12-05,3,5.0,112.47,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13351 days,36.0,2,0,1,1,1,1,2,1,25.0759663,121.577287,POINT (121.577287 25.0759663),63000100.0,內湖區,港墘里,Gangqi Vil.,Neihu,臺北市,2286841.0,1048.0,594.0,271,1287,1424.26,135.96,5202.0,34.0,561.0,1716.0,677.0,859.0,216.0,322.0
2456,1.0,2.0,7.0,1.0,4.0,12.0,1.0,3.0,15.0,1.0,9.0,34.0,0.0,2.0,12.0,2.0,4.0,6.0,0.0,1.0,12.0,2.0,10.0,40.0,5.0,9.0,40.0,8.0,29.0,60.0,6.0,17.0,53.0,11.0,12.0,60.0,2020-02-24,37200000,184937,2019-04-18,5,15.0,201.15,3,2,3,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,312 days,0.0,0,0,1,3,3,3,0,0,25.085701,121.592572,POINT (121.592572 25.085701),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2457,1.0,2.0,7.0,0.0,4.0,13.0,1.0,3.0,16.0,1.0,9.0,34.0,0.0,1.0,12.0,2.0,4.0,6.0,0.0,1.0,10.0,2.0,10.0,42.0,4.0,11.0,39.0,9.0,30.0,60.0,6.0,17.0,54.0,12.0,12.0,60.0,2020-04-04,12200000,138810,1984-06-08,1,5.0,87.89,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13084 days,35.0,0,0,1,1,1,1,2,1,25.0854009,121.5938149,POINT (121.5938149 25.0854009),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2458,1.0,1.0,7.0,1.0,4.0,12.0,1.0,3.0,15.0,1.0,9.0,34.0,0.0,2.0,12.0,2.0,4.0,6.0,0.0,1.0,12.0,3.0,10.0,39.0,7.0,9.0,40.0,8.0,28.0,60.0,6.0,16.0,54.0,11.0,12.0,60.0,2020-04-29,12880000,132989,1981-07-03,2,5.0,96.85,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14180 days,38.0,0,0,1,1,1,1,2,1,25.085635,121.592018,POINT (121.592018 25.085635),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2459,0.0,2.0,6.0,1.0,3.0,10.0,1.0,2.0,17.0,6.0,9.0,34.0,0.0,2.0,12.0,2.0,4.0,6.0,0.0,1.0,15.0,4.0,10.0,46.0,6.0,13.0,37.0,7.0,27.0,60.0,5.0,15.0,53.0,10.0,13.0,60.0,2020-05-18,5000000,72474,1981-12-30,4,5.0,68.99,2,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14019 days,38.0,0,0,1,1,1,1,2,1,25.0855979,121.589617,POINT (121.589617 25.0855979),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2460,1.0,1.0,7.0,1.0,4.0,12.0,1.0,3.0,15.0,1.0,9.0,34.0,0.0,2.0,12.0,2.0,4.0,6.0,0.0,1.0,12.0,3.0,10.0,39.0,7.0,9.0,40.0,9.0,27.0,60.0,6.0,16.0,54.0,11.0,12.0,60.0,2020-05-13,8000000,82636,1981-07-03,3,5.0,96.81,3,1,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,14194 days,38.0,0,0,1,1,1,1,2,1,25.085615,121.59195,POINT (121.59195 25.085615),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2461,1.0,2.0,7.0,0.0,4.0,13.0,1.0,3.0,16.0,1.0,9.0,34.0,0.0,1.0,12.0,2.0,4.0,6.0,0.0,1.0,10.0,2.0,10.0,42.0,4.0,11.0,39.0,9.0,29.0,60.0,6.0,17.0,54.0,4.0,12.0,60.0,2020-05-20,42880000,158986,2015-05-18,8,11.0,269.71,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,1829 days,5.0,2,0,1,3,3,3,0,1,25.085557,121.593982,POINT (121.593982 25.085557),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2462,1.0,2.0,7.0,1.0,4.0,12.0,1.0,3.0,15.0,1.0,9.0,34.0,0.0,2.0,12.0,2.0,4.0,6.0,0.0,1.0,12.0,2.0,10.0,40.0,5.0,9.0,40.0,8.0,28.0,60.0,6.0,17.0,53.0,11.0,12.0,60.0,2020-07-11,18580000,210070,2019-04-18,4,15.0,112.65,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,450 days,1.0,0,0,1,3,3,3,2,0,25.085647,121.5925871,POINT (121.5925871 25.085647),63000100.0,內湖區,金龍里,Jinlong Vil.,Neihu,臺北市,1445683.0,786.0,486.0,223,1006,937.02,119.26,4703.0,20.0,386.0,1381.0,599.0,996.0,297.0,345.0
2463,0.0,1.0,1.0,2.0,7.0,9.0,3.0,5.0,7.0,1.0,1.0,4.0,2.0,4.0,5.0,0.0,8.0,11.0,0.0,6.0,6.0,4.0,12.0,21.0,1.0,10.0,14.0,16.0,32.0,52.0,2.0,9.0,21.0,1.0,17.0,35.0,2020-05-04,4700000,83024,1968-09-19,1,3.0,56.61,5,3,3,Reinforced Brick,Townhouse,2020,18855 days,51.0,2,0,2,1,1,1,2,1,25.0348157,121.4926023,POINT (121.4926023 25.0348157),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2464,0.0,1.0,1.0,2.0,7.0,8.0,3.0,5.0,7.0,1.0,1.0,2.0,2.0,3.0,5.0,0.0,7.0,10.0,0.0,4.0,6.0,2.0,10.0,22.0,1.0,8.0,13.0,16.0,34.0,52.0,1.0,8.0,17.0,1.0,13.0,22.0,2020-04-21,3800000,98958,1976-07-10,4,5.0,38.4,1,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15991 days,43.0,2,0,2,1,1,1,2,1,25.0345848,121.4913838,POINT (121.4913838 25.0345848),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2465,0.0,1.0,1.0,1.0,4.0,8.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,6.0,11.0,0.0,2.0,7.0,1.0,10.0,19.0,1.0,2.0,11.0,16.0,33.0,54.0,1.0,9.0,16.0,1.0,12.0,21.0,2020-04-05,12200000,103434,1987-10-30,11,16.0,117.95,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,11846 days,32.0,2,0,2,1,1,1,2,1,25.033927,121.490086,POINT (121.490086 25.033927),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2466,0.0,1.0,1.0,2.0,7.0,9.0,3.0,5.0,7.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,7.0,10.0,0.0,4.0,6.0,2.0,10.0,19.0,1.0,8.0,13.0,16.0,33.0,51.0,1.0,8.0,16.0,1.0,13.0,22.0,2020-05-03,4100000,120588,1981-07-06,4,8.0,34.0,1,1,1,Reinforced Concrete,Studio,2020,14181 days,38.0,2,0,2,1,1,1,2,1,25.0353259,121.4913711,POINT (121.4913711 25.0353259),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2467,0.0,1.0,1.0,2.0,7.0,9.0,3.0,5.0,7.0,0.0,1.0,2.0,1.0,3.0,5.0,0.0,7.0,10.0,0.0,4.0,6.0,2.0,10.0,19.0,1.0,8.0,13.0,16.0,33.0,51.0,1.0,8.0,16.0,1.0,13.0,22.0,2020-04-25,4490000,121057,1981-07-06,7,8.0,37.09,1,1,1,Reinforced Concrete,Studio,2020,14173 days,38.0,2,0,2,1,1,1,2,1,25.0353259,121.4913711,POINT (121.4913711 25.0353259),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2468,0.0,0.0,1.0,1.0,4.0,9.0,2.0,6.0,10.0,1.0,1.0,2.0,1.0,3.0,5.0,1.0,5.0,8.0,1.0,1.0,6.0,2.0,10.0,20.0,1.0,3.0,11.0,11.0,39.0,56.0,1.0,9.0,17.0,1.0,6.0,20.0,2020-06-03,5900000,118760,1967-11-29,5,5.0,49.68,0,0,0,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,19180 days,52.0,2,0,2,1,1,1,2,1,25.0312448,121.4898857,POINT (121.4898857 25.0312448),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2469,0.0,1.0,1.0,2.0,7.0,9.0,3.0,6.0,7.0,1.0,2.0,3.0,2.0,4.0,5.0,1.0,8.0,11.0,0.0,6.0,6.0,3.0,11.0,22.0,1.0,10.0,14.0,17.0,36.0,53.0,1.0,10.0,21.0,1.0,16.0,24.0,2020-06-01,17500000,134605,1984-06-01,2,7.0,130.01,3,2,2,Reinforced Concrete,Apartment Building (Below 10F with Elevator),2020,13149 days,36.0,2,0,2,1,1,1,2,1,25.0339352,121.4923866,POINT (121.4923866 25.0339352),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2470,0.0,1.0,1.0,1.0,7.0,9.0,3.0,6.0,9.0,1.0,2.0,3.0,1.0,4.0,5.0,1.0,8.0,11.0,1.0,4.0,6.0,4.0,10.0,23.0,1.0,8.0,13.0,16.0,37.0,54.0,1.0,10.0,19.0,1.0,16.0,22.0,2020-05-15,10200000,95132,1983-11-23,5,5.0,107.22,3,2,2,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,13323 days,36.0,2,0,2,1,1,1,2,1,25.0334019,121.492041,POINT (121.492041 25.0334019),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2471,0.0,0.0,1.0,0.0,3.0,6.0,2.0,4.0,9.0,1.0,1.0,2.0,1.0,3.0,4.0,0.0,4.0,8.0,0.0,1.0,5.0,1.0,11.0,19.0,1.0,3.0,8.0,9.0,40.0,53.0,1.0,6.0,18.0,1.0,7.0,21.0,2020-05-31,9160000,97034,1972-04-07,3,4.0,94.4,4,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,17586 days,48.0,2,0,2,1,1,1,2,1,25.0308542,121.4887409,POINT (121.4887409 25.0308542),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2472,0.0,1.0,1.0,1.0,5.0,8.0,2.0,5.0,7.0,1.0,1.0,2.0,1.0,3.0,5.0,0.0,6.0,10.0,0.0,4.0,7.0,1.0,10.0,24.0,1.0,6.0,13.0,17.0,38.0,56.0,1.0,10.0,17.0,1.0,13.0,22.0,2020-06-11,10000000,108530,1977-12-22,4,5.0,92.14,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,15512 days,42.0,2,0,2,1,1,1,2,1,25.0334077,121.4909219,POINT (121.4909219 25.0334077),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2473,0.0,1.0,1.0,1.0,4.0,8.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,7.0,10.0,0.0,3.0,7.0,1.0,10.0,21.0,1.0,4.0,13.0,18.0,37.0,53.0,1.0,9.0,17.0,1.0,13.0,23.0,2020-07-13,9250000,100217,1975-09-04,2,4.0,92.3,3,2,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16384 days,44.0,2,0,2,1,1,1,2,1,25.032843,121.490466,POINT (121.490466 25.032843),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2474,0.0,1.0,1.0,1.0,4.0,8.0,2.0,5.0,6.0,1.0,1.0,2.0,1.0,3.0,4.0,1.0,7.0,10.0,0.0,3.0,7.0,1.0,10.0,21.0,1.0,3.0,13.0,18.0,38.0,54.0,1.0,9.0,18.0,1.0,13.0,23.0,2020-06-13,7500000,84034,1975-09-04,4,4.0,89.25,3,1,1,Reinforced Concrete,Apartment (Below 5F without Elevator),2020,16354 days,44.0,2,0,2,1,1,1,2,1,25.032785,121.490539,POINT (121.490539 25.032785),63000070.0,萬華區,華江里,Huajiang Vil.,Wanhua,臺北市,1598235.0,644.0,416.0,200,797,796.7,123.77,7330.0,21.0,351.0,1680.0,797.0,1646.0,802.0,784.0
2475,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-04-08,14900000,154436,2019-10-08,3,24.0,96.48,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,183 days,0.0,1,2,2,3,3,3,2,1,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2476,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-04-03,13000000,193198,2019-10-08,22,24.0,75.59,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,178 days,0.0,1,2,2,3,3,3,2,0,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2477,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-05-23,16930000,196609,2019-10-08,21,24.0,86.11,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,228 days,0.0,1,2,2,3,3,3,2,0,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2478,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-05-07,9600000,178505,2019-10-08,14,24.0,53.78,1,0,1,Reinforced Concrete,Studio,2020,212 days,0.0,1,2,2,3,3,3,2,0,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2479,1.0,2.0,3.0,6.0,11.0,17.0,2.0,7.0,10.0,0.0,9.0,12.0,2.0,8.0,16.0,6.0,18.0,29.0,5.0,19.0,26.0,8.0,20.0,29.0,7.0,27.0,36.0,14.0,34.0,60.0,7.0,14.0,23.0,15.0,38.0,44.0,2020-04-11,25500000,162181,2019-05-28,10,12.0,186.64,3,2,2,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,319 days,0.0,0,2,2,3,3,3,0,1,25.0381461,121.4998451,POINT (121.4998451 25.0381461),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2480,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-04-24,18450000,179886,2019-10-08,13,24.0,109.89,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,199 days,0.0,1,2,2,3,3,3,2,0,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2481,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-05-23,17380000,191383,2019-10-08,22,24.0,99.07,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,228 days,0.0,1,2,2,3,3,3,2,0,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2482,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-05-16,13770000,200561,2019-10-08,23,24.0,77.13,2,1,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,221 days,0.0,1,2,2,3,3,3,2,0,25.0385533,121.5008431,POINT (121.5008431 25.0385533),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
2483,1.0,2.0,3.0,4.0,11.0,17.0,1.0,5.0,10.0,6.0,10.0,14.0,2.0,10.0,21.0,6.0,25.0,29.0,5.0,23.0,28.0,10.0,21.0,29.0,7.0,28.0,35.0,12.0,39.0,60.0,9.0,14.0,25.0,30.0,38.0,42.0,2020-05-15,16300000,166564,2019-10-08,2,24.0,97.86,2,2,1,Reinforced Concrete,Residential Apartment/Condo (11F+ with elevators),2020,220 days,0.0,1,2,2,3,3,3,2,1,25.0385451,121.5008426,POINT (121.5008426 25.0385451),63000070.0,萬華區,富民里,Fumin Vil.,Wanhua,臺北市,961577.0,680.0,442.0,200,849,897.51,131.98,4375.0,25.0,280.0,1017.0,461.0,936.0,452.0,522.0
